,Draft_Yr,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG_Perc,3P_Perc,FT_Perc,MP_per_G,PTS_per_G,TRB_per_G,AST_per_G,WS,WS_per_48,BPM,VORP,id
814,2015,15,ATL,Kelly Oubre,University of Kansas,1,63,671,236,133,13,0.42700000000000005,0.316,0.633,10.7,3.7,2.1,0.2,0.4,0.031,-5.8,-0.7,K201515
815,2015,16,BOS,Terry Rozier,University of Louisville,1,39,311,72,63,37,0.27399999999999997,0.222,0.8,8.0,1.8,1.6,0.9,-0.3,-0.047,-6.6,-0.4,T201516
816,2015,17,MIL,Rashad Vaughn,"University of Nevada, Las Vegas",1,70,1001,217,88,39,0.305,0.293,0.8,14.3,3.1,1.3,0.6,-0.8,-0.036000000000000004,-6.1,-1.0,R201517
817,2015,18,HOU,Sam Dekker,University of Wisconsin,1,3,6,0,1,0,0.0,0.0,0.0,2.0,0.0,0.3,0.0,0.0,0.11599999999999999,0.5,0.0,S201518
818,2015,19,WAS,Jerian Grant,University of Notre Dame,1,76,1265,426,143,177,0.39399999999999996,0.22,0.78,16.6,5.6,1.9,2.3,0.8,0.03,-3.4,-0.5,J201519
819,2015,20,TOR,Delon Wright,University of Utah,1,27,229,103,37,31,0.45,0.385,0.743,8.5,3.8,1.4,1.1,0.6,0.124,-0.7,0.1,D201520
820,2015,21,DAL,Justin Anderson,University of Virginia,1,55,647,208,132,29,0.406,0.265,0.8,11.8,3.8,2.4,0.5,1.1,0.083,-1.2,0.1,J201521
821,2015,22,CHI,Bobby Portis,University of Arkansas,1,62,1102,436,337,52,0.42700000000000005,0.308,0.727,17.8,7.0,5.4,0.8,1.5,0.066,-3.3,-0.4,B201522
822,2015,23,POR,Rondae Hollis-Jefferson,University of Arizona,1,29,615,167,154,43,0.457,0.28600000000000003,0.7120000000000001,21.2,5.8,5.3,1.5,1.2,0.094,1.2,0.5,R201523
823,2015,24,CLE,Tyus Jones,Duke University,1,37,573,156,47,108,0.359,0.302,0.718,15.5,4.2,1.3,2.9,0.3,0.027000000000000003,-3.7,-0.3,T201524
824,2015,25,MEM,Jarell Martin,Louisiana State University,1,27,380,153,86,15,0.466,0.0,0.726,14.1,5.7,3.2,0.6,0.8,0.1,-3.2,-0.1,J201525
825,2015,26,SAS,Nikola Milutinov,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N201526
826,2015,27,LAL,Larry Nance Jr.,University of Wyoming,1,63,1266,349,312,44,0.527,0.1,0.6809999999999999,20.1,5.5,5.0,0.7,2.2,0.083,-1.4,0.2,L201527
827,2015,28,BOS,R.J. Hunter,Georgia State University,1,36,315,97,37,13,0.36700000000000005,0.302,0.857,8.8,2.7,1.0,0.4,0.3,0.045,-3.5,-0.1,R201528
828,2015,29,BRK,Chris McCullough,Syracuse University,1,24,362,112,68,9,0.40399999999999997,0.382,0.478,15.1,4.7,2.8,0.4,0.3,0.043,-1.0,0.1,C201529
829,2015,30,GSW,Kevon Looney,"University of California, Los Angeles",1,5,21,9,10,0,0.5710000000000001,0.5,0.0,4.2,1.8,2.0,0.0,0.1,0.192,-9.5,0.0,K201530
832,2015,31,MIN,Cedi Osman,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C201531
833,2015,32,HOU,Montrezl Harrell,University of Louisville,1,39,379,140,65,17,0.644,0.0,0.522,9.7,3.6,1.7,0.4,0.9,0.11800000000000001,-1.9,0.0,M201532
834,2015,33,BOS,Jordan Mickey,Louisiana State University,1,16,57,21,13,1,0.364,0.0,0.5,3.6,1.3,0.8,0.1,0.1,0.068,-3.2,0.0,J201533
835,2015,34,LAL,Anthony Brown,Stanford University,1,29,599,115,70,19,0.31,0.28600000000000003,0.85,20.7,4.0,2.4,0.7,-0.3,-0.024,-5.0,-0.5,A201534
836,2015,35,PHI,Willy Hernangomez,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W201535
837,2015,36,MIN,Rakeem Christmas,Syracuse University,1,1,6,4,1,0,1.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.34299999999999997,3.2,0.0,R201536
838,2015,37,PHI,Richaun Holmes,Bowling Green State University,1,51,702,287,135,33,0.514,0.182,0.6890000000000001,13.8,5.6,2.6,0.6,1.5,0.10300000000000001,-0.9,0.2,R201537
839,2015,38,DET,Darrun Hilliard,Villanova University,1,38,383,152,45,27,0.397,0.38,0.725,10.1,4.0,1.2,0.7,0.5,0.066,-3.6,-0.2,D201538
840,2015,39,CHO,Juan Pablo Vaulet,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J201539
841,2015,40,MIA,Josh Richardson,University of Tennessee,1,52,1107,341,107,73,0.452,0.461,0.667,21.3,6.6,2.1,1.4,2.5,0.109,0.6,0.7,J201540
842,2015,41,BRK,Pat Connaughton,University of Notre Dame,1,34,143,36,32,10,0.265,0.23800000000000002,1.0,4.2,1.1,0.9,0.3,-0.2,-0.076,-8.2,-0.2,P201541
843,2015,42,UTA,Olivier Hanlan,Boston College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O201542
844,2015,43,IND,Joseph Young,University of Oregon,1,41,384,154,50,65,0.36700000000000005,0.217,0.8,9.4,3.8,1.2,1.6,-0.1,-0.009000000000000001,-5.4,-0.3,J201543
845,2015,44,PHO,Andrew Harrison,University of Kentucky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A201544
846,2015,45,BOS,Marcus Thornton,College of William & Mary,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M201545
847,2015,46,MIL,Norman Powell,"University of California, Los Angeles",1,49,725,273,111,47,0.424,0.40399999999999997,0.8109999999999999,14.8,5.6,2.3,1.0,1.6,0.105,-0.4,0.3,N201546
848,2015,47,PHI,Arturas Gudaitis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A201547
849,2015,48,OKC,Dakari Johnson,University of Kentucky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D201548
850,2015,49,WAS,Aaron White,University of Iowa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A201549
851,2015,50,ATL,Marcus Eriksson,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M201550
852,2015,51,ORL,Tyler Harvey,Eastern Washington University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T201551
853,2015,52,DAL,Satnam Singh,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S201552
854,2015,53,CLE,Sir'Dominic Pointer,St. John's University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S201553
855,2015,54,UTA,Dani Diez,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D201554
856,2015,55,SAS,Cady Lalanne,University of Massachusetts Amherst,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C201555
857,2015,56,NOP,Branden Dawson,Michigan State University,1,6,29,5,4,0,0.4,0.0,1.0,4.8,0.8,0.7,0.0,0.0,0.069,-6.6,0.0,B201556
858,2015,57,DEN,Nikola Radicevic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N201557
859,2015,58,PHI,J.P. Tokoto,University of North Carolina,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J201558
860,2015,59,ATL,Dimitrios Agravanis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D201559
861,2015,60,PHI,Luka Mitrovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L201560
